Booking_ID,Day,Flight_Number,Departure_Time,Aircraft_Model,Passenger_Name,Seat_Class,Seat_Number
3324,목,KE2011,19:45,A350-900,오유준,Economy,29J
3325,목,KE2011,19:45,A350-900,오민준,Economy,39B
3326,목,KE2011,19:45,A350-900,최수아,Economy,35E
3327,목,KE2011,19:45,A350-900,권유준,Economy,24K
3328,목,KE2011,19:45,A350-900,이지유,Economy,49H
3329,목,KE2011,19:45,A350-900,최현우,Economy,34E
3330,목,KE2011,19:45,A350-900,이예준,Economy,49J
3331,목,KE2011,19:45,A350-900,이윤우,Economy,20K
3332,목,KE2011,19:45,A350-900,한유준,Economy,41B
3333,목,KE2011,19:45,A350-900,정민서,Economy,31J
3334,목,KE2011,19:45,A350-900,윤민서,Economy,53E
3335,목,KE2011,19:45,A350-900,황서연,Economy,48D
3336,목,KE2011,19:45,A350-900,장채원,Economy,50J
3337,목,KE2011,19:45,A350-900,권준우,Economy,38C
3338,목,KE2011,19:45,A350-900,윤채원,Economy,54C
3339,목,KE2011,19:45,A350-900,최윤우,Economy,23J
3340,목,KE2011,19:45,A350-900,황민준,Economy,36J
3341,목,KE2011,19:45,A350-900,임하윤,Economy,44K
3342,목,KE2011,19:45,A350-900,신서연,Economy,52B
3343,목,KE2011,19:45,A350-900,임민준,Economy,43C
3344,목,KE2011,19:45,A350-900,권예준,Economy,44E
3345,목,KE2011,19:45,A350-900,정민서,Economy,32D
3346,목,KE2011,19:45,A350-900,권윤우,Economy,48E
3347,목,KE2011,19:45,A350-900,황지유,Economy,30H
3348,목,KE2011,19:45,A350-900,신예준,Economy,52E
3349,목,KE2011,19:45,A350-900,윤지우,Economy,24E
3350,목,KE2011,19:45,A350-900,조도윤,Economy,36K
3351,목,KE2011,19:45,A350-900,안지유,Economy,54E
3352,목,KE2011,19:45,A350-900,신지우,Economy,21H
3353,목,KE2011,19:45,A350-900,조도윤,Economy,30K
3354,목,KE2011,19:45,A350-900,오서윤,Economy,43B
3355,목,KE2011,19:45,A350-900,권하윤,Economy,31C
3356,목,KE2011,19:45,A350-900,박민서,Economy,22A
3357,목,KE2011,19:45,A350-900,오도윤,Economy,27K
3358,목,KE2011,19:45,A350-900,조채원,Economy,20B
3359,목,KE2011,19:45,A350-900,임지훈,Economy,23B
3360,목,KE2011,19:45,A350-900,오하윤,Economy,49C
3361,목,KE2011,19:45,A350-900,권서연,Economy,42J
3362,목,KE2011,19:45,A350-900,서윤우,Economy,26A
3363,목,KE2011,19:45,A350-900,오지우,Economy,47H
3364,목,KE2011,19:45,A350-900,장유준,Economy,20C
3365,목,KE2011,19:45,A350-900,임하윤,Economy,42H
3366,목,KE2011,19:45,A350-900,황하윤,Economy,52H
3367,목,KE2011,19:45,A350-900,한지훈,Economy,42B
3368,목,KE2011,19:45,A350-900,장채원,Economy,51K
3369,목,KE2011,19:45,A350-900,정서연,Economy,46A
3370,목,KE2011,19:45,A350-900,권하윤,Economy,26C
3371,목,KE2011,19:45,A350-900,권민서,Economy,21E
3372,목,KE2011,19:45,A350-900,윤민준,Economy,36D
3373,목,KE2011,19:45,A350-900,강서윤,Economy,39D
3374,목,KE2011,19:45,A350-900,안서윤,Economy,52A
3375,목,KE2011,19:45,A350-900,조지유,Economy,38D
3376,목,KE2011,19:45,A350-900,장수아,Economy,41D
3377,목,KE2011,19:45,A350-900,황지유,Economy,42C
3378,목,KE2011,19:45,A350-900,안채원,Economy,50D
3379,목,KE2011,19:45,A350-900,강민준,Economy,32K
3380,목,KE2011,19:45,A350-900,박유준,Economy,52K
3381,목,KE2011,19:45,A350-900,서하윤,Economy,23D
3382,목,KE2011,19:45,A350-900,박지우,Economy,26J
3383,목,KE2011,19:45,A350-900,정하윤,Economy,37H
3384,목,KE2011,19:45,A350-900,서예준,Economy,29E
3385,목,KE2011,19:45,A350-900,강서윤,Economy,22J
3386,목,KE2011,19:45,A350-900,신하윤,Economy,39K
3387,목,KE2011,19:45,A350-900,강윤우,Economy,23C
3388,목,KE2011,19:45,A350-900,황지우,Economy,30A
3389,목,KE2011,19:45,A350-900,최민서,Economy,42D
3390,목,KE2011,19:45,A350-900,황서윤,Economy,33H
3391,목,KE2011,19:45,A350-900,안유준,Economy,41E
3392,목,KE2011,19:45,A350-900,서지훈,Economy,25D
3393,목,KE2011,19:45,A350-900,이서연,Economy,45K
3394,목,KE2011,19:45,A350-900,정지우,Economy,29A
3395,목,KE2011,19:45,A350-900,한지훈,Economy,31B
3396,목,KE2011,19:45,A350-900,강서연,Economy,47A
3397,목,KE2011,19:45,A350-900,서민서,Economy,25C
3398,목,KE2011,19:45,A350-900,서민준,Economy,51J
3399,목,KE2011,19:45,A350-900,이민준,Economy,25E
3400,목,KE2011,19:45,A350-900,권예준,Economy,37D
3401,목,KE2011,19:45,A350-900,이윤우,Economy,30E
3402,목,KE2011,19:45,A350-900,권지훈,Economy,30B
3403,목,KE2011,19:45,A350-900,강지유,Economy,44C
3404,목,KE2011,19:45,A350-900,윤수아,Economy,23A
3405,목,KE2011,19:45,A350-900,신하윤,Economy,47E
3406,목,KE2011,19:45,A350-900,정도윤,Economy,20D
3407,목,KE2011,19:45,A350-900,황현우,Economy,33K
3408,목,KE2011,19:45,A350-900,정서윤,Economy,26K
3409,목,KE2011,19:45,A350-900,조유준,Economy,32C
3410,목,KE2011,19:45,A350-900,권준우,Economy,51A
3411,목,KE2011,19:45,A350-900,박준우,Economy,36E
3412,목,KE2011,19:45,A350-900,안지훈,Economy,39J
3413,목,KE2011,19:45,A350-900,박현우,Economy,34D
3414,목,KE2011,19:45,A350-900,윤서윤,Economy,33A
3415,목,KE2011,19:45,A350-900,윤지우,Economy,48A
3416,목,KE2011,19:45,A350-900,조민서,Economy,22H
3417,목,KE2011,19:45,A350-900,조서연,Economy,45J
3418,목,KE2011,19:45,A350-900,정하윤,Economy,50E
3419,목,KE2011,19:45,A350-900,한서윤,Economy,25K
3420,목,KE2011,19:45,A350-900,임서윤,Economy,51C
3421,목,KE2011,19:45,A350-900,안준우,Economy,30C
3422,목,KE2011,19:45,A350-900,권유준,Economy,37B
3423,목,KE2011,19:45,A350-900,오현우,Economy,21C
3424,목,KE2011,19:45,A350-900,조채원,Economy,53B
3425,목,KE2011,19:45,A350-900,임윤우,Economy,20E
3426,목,KE2011,19:45,A350-900,신지유,Economy,24C
3427,목,KE2011,19:45,A350-900,박민서,Economy,21K
3428,목,KE2011,19:45,A350-900,황민서,Economy,22B
3429,목,KE2011,19:45,A350-900,서지훈,Economy,52D
3430,목,KE2011,19:45,A350-900,오서연,Economy,54H
3431,목,KE2011,19:45,A350-900,황지유,Economy,54D
3432,목,KE2011,19:45,A350-900,김민서,Economy,44B
3433,목,KE2011,19:45,A350-900,권지훈,Economy,40K
3434,목,KE2011,19:45,A350-900,오서윤,Economy,24A
3435,목,KE2011,19:45,A350-900,장민서,Economy,38B
3436,목,KE2011,19:45,A350-900,박민준,Economy,41C
3437,목,KE2011,19:45,A350-900,임지유,Economy,33C
3438,목,KE2011,19:45,A350-900,윤준우,Economy,33E
3439,목,KE2011,19:45,A350-900,윤도윤,Economy,34B
3440,목,KE2011,19:45,A350-900,권서윤,Economy,46D
3441,목,KE2011,19:45,A350-900,서민서,Economy,47K
3442,목,KE2011,19:45,A350-900,김채원,Economy,44J
3443,목,KE2011,19:45,A350-900,정서윤,Economy,37J
3444,목,KE2011,19:45,A350-900,강지유,Economy,38H
3445,목,KE2011,19:45,A350-900,한민서,Economy,51H
3446,목,KE2011,19:45,A350-900,조지유,Economy,37A
3447,목,KE2011,19:45,A350-900,신유준,Economy,30D
3448,목,KE2011,19:45,A350-900,장지우,Economy,41K
3449,목,KE2011,19:45,A350-900,황지유,Economy,43A
3450,목,KE2011,19:45,A350-900,임서연,Economy,38E
3451,목,KE2011,19:45,A350-900,조지훈,Economy,21B
3452,목,KE2011,19:45,A350-900,정서연,Economy,23H
3453,목,KE2011,19:45,A350-900,오윤우,Economy,50K
3454,목,KE2011,19:45,A350-900,장윤우,Economy,20J
3455,목,KE2011,19:45,A350-900,정윤우,Economy,20A
3456,목,KE2011,19:45,A350-900,이지훈,Economy,40H
3457,목,KE2011,19:45,A350-900,서준우,Economy,54B
3458,목,KE2011,19:45,A350-900,장지우,Economy,49E
3459,목,KE2011,19:45,A350-900,윤예준,Economy,43J
3460,목,KE2011,19:45,A350-900,신윤우,Economy,42A
3461,목,KE2011,19:45,A350-900,황서연,Economy,35J
3462,목,KE2011,19:45,A350-900,이도윤,Economy,28H
3463,목,KE2011,19:45,A350-900,권민준,Economy,50C
3464,목,KE2011,19:45,A350-900,박예준,Economy,29D
3465,목,KE2011,19:45,A350-900,한민준,Economy,32J
3466,목,KE2011,19:45,A350-900,서유준,Economy,40D
3467,목,KE2011,19:45,A350-900,임유준,Economy,32E
3468,목,KE2011,19:45,A350-900,최지훈,Economy,27H
3469,목,KE2011,19:45,A350-900,정민준,Economy,41A
3470,목,KE2011,19:45,A350-900,이지훈,Economy,37E
3471,목,KE2011,19:45,A350-900,이지유,Economy,52J
3472,목,KE2011,19:45,A350-900,최준우,Economy,21D
3473,목,KE2011,19:45,A350-900,서지우,Economy,29K
3481,금,KE2001,8:05,A330-300,조윤우,Prestige,10A
3482,금,KE2001,8:05,A330-300,장하윤,Prestige,14D
3483,금,KE2001,8:05,A330-300,최민서,Prestige,11C
3484,금,KE2001,8:05,A330-300,김수아,Prestige,13E
3485,금,KE2001,8:05,A330-300,이준우,Prestige,12D
3486,금,KE2001,8:05,A330-300,서지유,Prestige,9C
3487,금,KE2001,8:05,A330-300,임도윤,Prestige,13K
3488,금,KE2001,8:05,A330-300,이하윤,Prestige,9D
3489,금,KE2001,8:05,A330-300,권지우,Prestige,14J
3490,금,KE2001,8:05,A330-300,조유준,Prestige,10H
3491,금,KE2001,8:05,A330-300,조민준,Prestige,9B
3492,금,KE2001,8:05,A330-300,안윤우,Prestige,14C
3493,금,KE2001,8:05,A330-300,조채원,Prestige,11J
3494,금,KE2001,8:05,A330-300,임수아,Prestige,12E
3495,금,KE2001,8:05,A330-300,최지훈,Prestige,8H
3496,금,KE2001,8:05,A330-300,이준우,Prestige,12K
3497,금,KE2001,8:05,A330-300,신지유,Prestige,7K
3498,금,KE2001,8:05,A330-300,박유준,Prestige,12B
3499,금,KE2001,8:05,A330-300,강현우,Prestige,10E
3500,금,KE2001,8:05,A330-300,황민준,Prestige,9J
3501,금,KE2001,8:05,A330-300,오민준,Prestige,10K
3502,금,KE2001,8:05,A330-300,장예준,Prestige,9A
3503,금,KE2001,8:05,A330-300,황채원,Prestige,12A
3504,금,KE2001,8:05,A330-300,박서연,Prestige,13B
3505,금,KE2001,8:05,A330-300,한하윤,Prestige,10J
3506,금,KE2001,8:05,A330-300,권지우,Prestige,11K
3507,금,KE2001,8:05,A330-300,강유준,Prestige,7E
3508,금,KE2001,8:05,A330-300,조채원,Prestige,11D
3509,금,KE2001,8:05,A330-300,윤서윤,Prestige,8J
3510,금,KE2001,8:05,A330-300,조윤우,Prestige,11A
3511,금,KE2001,8:05,A330-300,장유준,Prestige,10C
3512,금,KE2001,8:05,A330-300,오채원,Prestige,9K
3513,금,KE2001,8:05,A330-300,권유준,Prestige,12H
3514,금,KE2001,8:05,A330-300,서유준,Prestige,7D
3515,금,KE2001,8:05,A330-300,안현우,Prestige,7A
3516,금,KE2001,8:05,A330-300,박서윤,Prestige,11E
3517,금,KE2001,8:05,A330-300,황서연,Prestige,8D
3518,금,KE2001,8:05,A330-300,권현우,Prestige,13A
3519,금,KE2001,8:05,A330-300,정윤우,Prestige,7H
3520,금,KE2001,8:05,A330-300,임지유,Prestige,13J
3521,금,KE2001,8:05,A330-300,김채원,Prestige,11H
3522,금,KE2001,8:05,A330-300,장예준,Economy,21A
3523,금,KE2001,8:05,A330-300,신도윤,Economy,46H
3524,금,KE2001,8:05,A330-300,윤서연,Economy,20D
3525,금,KE2001,8:05,A330-300,안서연,Economy,53D
3526,금,KE2001,8:05,A330-300,한지유,Economy,21B
3527,금,KE2001,8:05,A330-300,장서윤,Economy,36B
3528,금,KE2001,8:05,A330-300,윤준우,Economy,35K
3529,금,KE2001,8:05,A330-300,안현우,Economy,22B
3530,금,KE2001,8:05,A330-300,윤예준,Economy,34E
3531,금,KE2001,8:05,A330-300,정윤우,Economy,29K
3532,금,KE2001,8:05,A330-300,장준우,Economy,34H
3533,금,KE2001,8:05,A330-300,장민서,Economy,46A
3534,금,KE2001,8:05,A330-300,장도윤,Economy,31B
3535,금,KE2001,8:05,A330-300,한수아,Economy,31C
3536,금,KE2001,8:05,A330-300,한민서,Economy,47K
3537,금,KE2001,8:05,A330-300,최지훈,Economy,46C
3538,금,KE2001,8:05,A330-300,강민서,Economy,28C
3539,금,KE2001,8:05,A330-300,최서연,Economy,53J
3540,금,KE2001,8:05,A330-300,강서윤,Economy,42D
3541,금,KE2001,8:05,A330-300,정서연,Economy,35C
3542,금,KE2001,8:05,A330-300,서준우,Economy,43C
3543,금,KE2001,8:05,A330-300,임채원,Economy,41K
3544,금,KE2001,8:05,A330-300,신하윤,Economy,33C
3545,금,KE2001,8:05,A330-300,박수아,Economy,26A
3546,금,KE2001,8:05,A330-300,권윤우,Economy,49E
3547,금,KE2001,8:05,A330-300,임준우,Economy,51D
3548,금,KE2001,8:05,A330-300,조서연,Economy,47C
3549,금,KE2001,8:05,A330-300,오서연,Economy,20A
3550,금,KE2001,8:05,A330-300,정민서,Economy,48J
3551,금,KE2001,8:05,A330-300,임민서,Economy,41B
3552,금,KE2001,8:05,A330-300,한민준,Economy,27E
3553,금,KE2001,8:05,A330-300,황하윤,Economy,23D
3554,금,KE2001,8:05,A330-300,서서윤,Economy,25E
3555,금,KE2001,8:05,A330-300,정채원,Economy,20E
3556,금,KE2001,8:05,A330-300,조윤우,Economy,41H
3557,금,KE2001,8:05,A330-300,박서윤,Economy,23A
3558,금,KE2001,8:05,A330-300,이하윤,Economy,45K
3559,금,KE2001,8:05,A330-300,정민서,Economy,26B
3560,금,KE2001,8:05,A330-300,이하윤,Economy,25J
3561,금,KE2001,8:05,A330-300,김민준,Economy,41J
3562,금,KE2001,8:05,A330-300,임수아,Economy,39D
3563,금,KE2001,8:05,A330-300,오지유,Economy,49D
3564,금,KE2001,8:05,A330-300,임민서,Economy,28B
3565,금,KE2001,8:05,A330-300,안윤우,Economy,21H
3566,금,KE2001,8:05,A330-300,최준우,Economy,52H
3567,금,KE2001,8:05,A330-300,박유준,Economy,54E
3568,금,KE2001,8:05,A330-300,장채원,Economy,54K
3569,금,KE2001,8:05,A330-300,장준우,Economy,50H
3570,금,KE2001,8:05,A330-300,한지유,Economy,24A
3571,금,KE2001,8:05,A330-300,윤도윤,Economy,53H
3572,금,KE2001,8:05,A330-300,박수아,Economy,29E
3573,금,KE2001,8:05,A330-300,최준우,Economy,47A
3574,금,KE2001,8:05,A330-300,윤민서,Economy,27B
3575,금,KE2001,8:05,A330-300,임하윤,Economy,36D
3576,금,KE2001,8:05,A330-300,황예준,Economy,47B
3577,금,KE2001,8:05,A330-300,최현우,Economy,21D
3578,금,KE2001,8:05,A330-300,이지우,Economy,39K
3579,금,KE2001,8:05,A330-300,장민준,Economy,44J
3580,금,KE2001,8:05,A330-300,오수아,Economy,44D
3581,금,KE2001,8:05,A330-300,정예준,Economy,49H
3582,금,KE2001,8:05,A330-300,최현우,Economy,21C
3583,금,KE2001,8:05,A330-300,안현우,Economy,30J
3584,금,KE2001,8:05,A330-300,안서윤,Economy,45C
3585,금,KE2001,8:05,A330-300,안하윤,Economy,51C
3586,금,KE2001,8:05,A330-300,박서윤,Economy,49K
3587,금,KE2001,8:05,A330-300,윤지훈,Economy,50A
3588,금,KE2001,8:05,A330-300,오민준,Economy,41C
3589,금,KE2001,8:05,A330-300,서하윤,Economy,45A
3590,금,KE2001,8:05,A330-300,신하윤,Economy,22J
3591,금,KE2001,8:05,A330-300,조지훈,Economy,39E
3592,금,KE2001,8:05,A330-300,정유준,Economy,28K
3593,금,KE2001,8:05,A330-300,임도윤,Economy,31K
3594,금,KE2001,8:05,A330-300,윤민서,Economy,27A
3595,금,KE2001,8:05,A330-300,신민준,Economy,46J
3596,금,KE2001,8:05,A330-300,서예준,Economy,26D
3597,금,KE2001,8:05,A330-300,최민준,Economy,46D
3598,금,KE2001,8:05,A330-300,김지우,Economy,29B
3599,금,KE2001,8:05,A330-300,서하윤,Economy,43H
3600,금,KE2001,8:05,A330-300,임도윤,Economy,34D
3601,금,KE2001,8:05,A330-300,조민서,Economy,35B
3602,금,KE2001,8:05,A330-300,이서연,Economy,36C
3603,금,KE2001,8:05,A330-300,임예준,Economy,44H
3604,금,KE2001,8:05,A330-300,권하윤,Economy,36H
3605,금,KE2001,8:05,A330-300,강도윤,Economy,29H
3606,금,KE2001,8:05,A330-300,안현우,Economy,45D
3607,금,KE2001,8:05,A330-300,임현우,Economy,25C
3608,금,KE2001,8:05,A330-300,조지우,Economy,23C
3609,금,KE2001,8:05,A330-300,황수아,Economy,49A
3610,금,KE2001,8:05,A330-300,안서윤,Economy,39C
3611,금,KE2001,8:05,A330-300,오준우,Economy,38B
3612,금,KE2001,8:05,A330-300,강준우,Economy,28H
3613,금,KE2001,8:05,A330-300,최예준,Economy,24J
3614,금,KE2001,8:05,A330-300,박준우,Economy,54A
3615,금,KE2001,8:05,A330-300,강지우,Economy,29A
3616,금,KE2001,8:05,A330-300,서준우,Economy,40H
3617,금,KE2001,8:05,A330-300,한민준,Economy,48E
3618,금,KE2001,8:05,A330-300,서지유,Economy,51H
3619,금,KE2001,8:05,A330-300,강지훈,Economy,47E
3620,금,KE2001,8:05,A330-300,장유준,Economy,36J
3621,금,KE2001,8:05,A330-300,서윤우,Economy,34J
3622,금,KE2001,8:05,A330-300,안도윤,Economy,54H
3623,금,KE2001,8:05,A330-300,황예준,Economy,27H
3624,금,KE2001,8:05,A330-300,이윤우,Economy,26K
3625,금,KE2001,8:05,A330-300,이지훈,Economy,38E
3626,금,KE2001,8:05,A330-300,서지훈,Economy,35H
3627,금,KE2001,8:05,A330-300,장준우,Economy,31E
3628,금,KE2001,8:05,A330-300,최민서,Economy,45H
3629,금,KE2001,8:05,A330-300,박현우,Economy,33B
3630,금,KE2001,8:05,A330-300,서준우,Economy,52C
3631,금,KE2001,8:05,A330-300,오수아,Economy,40B
3632,금,KE2001,8:05,A330-300,조윤우,Economy,26C
3633,금,KE2001,8:05,A330-300,최민서,Economy,48D
3634,금,KE2001,8:05,A330-300,권서윤,Economy,22A
3635,금,KE2001,8:05,A330-300,권지우,Economy,34C
3636,금,KE2001,8:05,A330-300,한유준,Economy,43D
3637,금,KE2001,8:05,A330-300,최예준,Economy,40D
3638,금,KE2001,8:05,A330-300,권민준,Economy,38J
3639,금,KE2001,8:05,A330-300,김유준,Economy,21E
3640,금,KE2001,8:05,A330-300,장하윤,Economy,38C
3641,금,KE2001,8:05,A330-300,한지유,Economy,45E
3642,금,KE2001,8:05,A330-300,이서윤,Economy,39H
3643,금,KE2001,8:05,A330-300,최민서,Economy,48H
3644,금,KE2001,8:05,A330-300,이채원,Economy,32B
3645,금,KE2001,8:05,A330-300,안서윤,Economy,22D
3646,금,KE2001,8:05,A330-300,권준우,Economy,50J
3647,금,KE2001,8:05,A330-300,윤윤우,Economy,46B
3648,금,KE2001,8:05,A330-300,윤서연,Economy,50B
3649,금,KE2001,8:05,A330-300,박채원,Economy,42J
3650,금,KE2001,8:05,A330-300,조민준,Economy,24E
3651,금,KE2001,8:05,A330-300,윤준우,Economy,32D
3652,금,KE2001,8:05,A330-300,황도윤,Economy,26E
3653,금,KE2001,8:05,A330-300,박예준,Economy,38K
3654,금,KE2001,8:05,A330-300,서준우,Economy,33A
3655,금,KE2001,8:05,A330-300,신민서,Economy,49B
3656,금,KE2001,8:05,A330-300,황예준,Economy,29D
3657,금,KE2001,8:05,A330-300,권서윤,Economy,47J
3658,금,KE2001,8:05,A330-300,황민준,Economy,51K
3659,금,KE2001,8:05,A330-300,조도윤,Economy,50C
3660,금,KE2001,8:05,A330-300,강현우,Economy,37D
3661,금,KE2001,8:05,A330-300,안민준,Economy,31H
3662,금,KE2001,8:05,A330-300,권민서,Economy,35E
3663,금,KE2001,8:05,A330-300,조수아,Economy,42H
3664,금,KE2001,8:05,A330-300,권서윤,Economy,47D
3665,금,KE2001,8:05,A330-300,한현우,Economy,27C
3666,금,KE2001,8:05,A330-300,이민서,Economy,20K
3667,금,KE2001,8:05,A330-300,이도윤,Economy,26H
3668,금,KE2001,8:05,A330-300,이하윤,Economy,43E
3669,금,KE2001,8:05,A330-300,서예준,Economy,28J
3670,금,KE2001,8:05,A330-300,임민준,Economy,32A
3671,금,KE2001,8:05,A330-300,조유준,Economy,25D
3672,금,KE2001,8:05,A330-300,서예준,Economy,50D
3673,금,KE2001,8:05,A330-300,윤서연,Economy,33D
3674,금,KE2001,8:05,A330-300,최예준,Economy,42K
3675,금,KE2001,8:05,A330-300,이지훈,Economy,32J
3676,금,KE2001,8:05,A330-300,윤하윤,Economy,51J
3677,금,KE2001,8:05,A330-300,김준우,Economy,20B
3678,금,KE2001,8:05,A330-300,황지유,Economy,44B
3679,금,KE2001,8:05,A330-300,안수아,Economy,37E
3680,금,KE2001,8:05,A330-300,박지우,Economy,28E
3681,금,KE2001,8:05,A330-300,임채원,Economy,28D
3682,금,KE2001,8:05,A330-300,안민준,Economy,23H
3683,금,KE2001,8:05,A330-300,권수아,Economy,52J
3684,금,KE2001,8:05,A330-300,한지훈,Economy,53K
3685,금,KE2001,8:05,A330-300,안도윤,Economy,23E
3686,금,KE2001,8:05,A330-300,서서윤,Economy,30E
3687,금,KE2001,8:05,A330-300,오수아,Economy,24D
3688,금,KE2001,8:05,A330-300,정준우,Economy,26J
3689,금,KE2001,8:05,A330-300,강하윤,Economy,25A
3690,금,KE2001,8:05,A330-300,조유준,Economy,36A
3691,금,KE2001,8:05,A330-300,윤지훈,Economy,33K
3692,금,KE2001,8:05,A330-300,김도윤,Economy,48K
3693,금,KE2001,8:05,A330-300,권민준,Economy,45B
3694,금,KE2001,8:05,A330-300,오서윤,Economy,27J
3695,금,KE2001,8:05,A330-300,임유준,Economy,32C
3696,금,KE2001,8:05,A330-300,신준우,Economy,46E
3697,금,KE2001,8:05,A330-300,이지유,Economy,32K
3698,금,KE2001,8:05,A330-300,황준우,Economy,23K
3699,금,KE2001,8:05,A330-300,이민서,Economy,40E
3700,금,KE2001,8:05,A330-300,오준우,Economy,20H
3701,금,KE2001,8:05,A330-300,최서연,Economy,21K
3702,금,KE2001,8:05,A330-300,최서연,Economy,39A
3703,금,KE2001,8:05,A330-300,김윤우,Economy,40K
3704,금,KE2001,8:05,A330-300,강윤우,Economy,38D
3705,금,KE2001,8:05,A330-300,한도윤,Economy,49J
3706,금,KE2001,8:05,A330-300,신민준,Economy,21J
3707,금,KE2001,8:05,A330-300,최예준,Economy,33H
3708,금,KE2001,8:05,A330-300,장현우,Economy,24C
3709,금,KE2001,8:05,A330-300,권민준,Economy,52K
3710,금,KE2001,8:05,A330-300,신현우,Economy,30K
3711,금,KE2001,8:05,A330-300,신예준,Economy,44A
3712,금,KE2001,8:05,A330-300,서준우,Economy,31J
3713,금,KE2001,8:05,A330-300,임예준,Economy,44E
3714,금,KE2001,8:05,A330-300,권지유,Economy,52A
3715,금,KE2001,8:05,A330-300,강지우,Economy,43J
3716,금,KE2001,8:05,A330-300,김지유,Economy,27D
3717,금,KE2001,8:05,A330-300,강유준,Economy,50K
3718,금,KE2001,8:05,A330-300,장민준,Economy,29J
3719,금,KE2001,8:05,A330-300,윤민서,Economy,23B
3720,금,KE2001,8:05,A330-300,조서연,Economy,48A
3721,금,KE2001,8:05,A330-300,조하윤,Economy,41D
3722,금,KE2001,8:05,A330-300,박현우,Economy,34K
3723,금,KE2001,8:05,A330-300,최도윤,Economy,27K
3724,금,KE2001,8:05,A330-300,임민준,Economy,47H
3725,금,KE2001,8:05,A330-300,임채원,Economy,23J
3726,금,KE2001,8:05,A330-300,윤민서,Economy,48C
3727,금,KE2001,8:05,A330-300,정윤우,Economy,24H
3728,금,KE2001,8:05,A330-300,정예준,Economy,33J
3729,금,KE2001,8:05,A330-300,오유준,Economy,30C
3730,금,KE2001,8:05,A330-300,황서연,Economy,20J
3731,금,KE2001,8:05,A330-300,서지우,Economy,51E
3732,금,KE2001,8:05,A330-300,황서연,Economy,37B
3733,금,KE2001,8:05,A330-300,안지훈,Economy,25K
3734,금,KE2001,8:05,A330-300,오민서,Economy,52D
3735,금,KE2001,8:05,A330-300,강지우,Economy,30A
3736,금,KE2001,8:05,A330-300,조서윤,Economy,48B
3737,금,KE2001,8:05,A330-300,권윤우,Economy,45J
3738,금,KE2001,8:05,A330-300,최하윤,Economy,50E
3739,금,KE2005,13:25,A321-neo,황도윤,Prestige,9K
3740,금,KE2005,13:25,A321-neo,권서윤,Prestige,9A
3741,금,KE2005,13:25,A321-neo,박수아,Prestige,10H
3742,금,KE2005,13:25,A321-neo,안민서,Prestige,8J
3743,금,KE2005,13:25,A321-neo,조준우,Prestige,14B
3744,금,KE2005,13:25,A321-neo,김유준,Prestige,8A
3745,금,KE2005,13:25,A321-neo,조서연,Prestige,8H
3746,금,KE2005,13:25,A321-neo,임현우,Prestige,8D
3747,금,KE2005,13:25,A321-neo,윤채원,Prestige,14E
3748,금,KE2005,13:25,A321-neo,오지훈,Prestige,13E
3749,금,KE2005,13:25,A321-neo,신서연,Prestige,12K
3750,금,KE2005,13:25,A321-neo,신수아,Prestige,12B
3751,금,KE2005,13:25,A321-neo,안유준,Prestige,7J
3752,금,KE2005,13:25,A321-neo,서민준,Prestige,7A
3753,금,KE2005,13:25,A321-neo,장민서,Prestige,12A
3754,금,KE2005,13:25,A321-neo,오윤우,Prestige,12H
3755,금,KE2005,13:25,A321-neo,황지우,Prestige,13C
3756,금,KE2005,13:25,A321-neo,김지훈,Prestige,11C
3757,금,KE2005,13:25,A321-neo,임서연,Prestige,10D
3758,금,KE2005,13:25,A321-neo,최서연,Prestige,14H
3759,금,KE2005,13:25,A321-neo,박하윤,Prestige,10E
3760,금,KE2005,13:25,A321-neo,조준우,Prestige,7E
3761,금,KE2005,13:25,A321-neo,박지유,Prestige,10B
3762,금,KE2005,13:25,A321-neo,정하윤,Prestige,7B
3763,금,KE2005,13:25,A321-neo,김지유,Prestige,12J
3764,금,KE2005,13:25,A321-neo,강유준,Prestige,9H
3765,금,KE2005,13:25,A321-neo,박하윤,Prestige,8K
3766,금,KE2005,13:25,A321-neo,박민준,Prestige,13K
3767,금,KE2005,13:25,A321-neo,황민서,Prestige,7H
3768,금,KE2005,13:25,A321-neo,정서윤,Economy,46D
3769,금,KE2005,13:25,A321-neo,임도윤,Economy,33C
3770,금,KE2005,13:25,A321-neo,김하윤,Economy,42D
3771,금,KE2005,13:25,A321-neo,윤지훈,Economy,30D
3772,금,KE2005,13:25,A321-neo,최예준,Economy,45A
3773,금,KE2005,13:25,A321-neo,정유준,Economy,23D
3774,금,KE2005,13:25,A321-neo,신민준,Economy,52H
3775,금,KE2005,13:25,A321-neo,이준우,Economy,48B
3776,금,KE2005,13:25,A321-neo,정민서,Economy,40A
3777,금,KE2005,13:25,A321-neo,안도윤,Economy,38A
3778,금,KE2005,13:25,A321-neo,강채원,Economy,32A
3779,금,KE2005,13:25,A321-neo,윤지훈,Economy,53A
3780,금,KE2005,13:25,A321-neo,윤현우,Economy,53E
3781,금,KE2005,13:25,A321-neo,최지유,Economy,21J
3782,금,KE2005,13:25,A321-neo,이지훈,Economy,29A
3783,금,KE2005,13:25,A321-neo,안하윤,Economy,49D
3784,금,KE2005,13:25,A321-neo,이하윤,Economy,21H
3785,금,KE2005,13:25,A321-neo,권민서,Economy,36A
